id,cycles,instructions,branches,branch_misses
"all;g4run;libG4processes;0x00000000003bf304",31285595,24222599,3672231,190422
"all;g4run;libG4processes;0x00000000003d0c14",44316927,57915756,8625978,267858
"all;g4run;libG4processes;G4CascadeParameters::Instance",527438953,514457954,106788549,1529768
"all;g4run;libG4processes;0x00000000003ca6c4",132248589,159819090,21759474,158299
"all;g4run;libG4processes;G4InuclParamAngDst::GetCosTheta",3341297,2327094,482149,39075
"all;g4run;libG4processes;0x00000000003ce3b0",32072138,25434422,7107495,71477
"all;g4run;libG4processes;G4FragmentingString::GetPleft",0,0,145631,3593
"all;g4run;libG4processes;G4PreCompoundHe3::FactorialFactor",9279837,22524858,3192176,11978
"all;g4run;libG4processes;G4HadronicProcess::CheckResult",527715364,945438361,151488865,1860432
"all;g4run;libG4processes;0x00000000003c4494",6029701,5939940,713982,32380
"all;g4run;libG4processes;0x00000000003bf034",19723605,34091037,4822454,101971
"all;g4run;libG4processes;G4HadronicInteraction::GetMaxEnergy",30925892,20723562,3385341,174048
"all;g4run;libG4processes;G4FragmentingString::SetLeftPartonStable",0,0,288015,9681
"all;g4run;libG4processes;G4VProcess::EndTracking",26224404711,37252387212,5095835198,60590585
"all;g4run;libG4processes;0x00000000003ce3b4",73590093,92146049,18133389,289413
"all;g4run;libG4processes;0x00000000003ca0a0",670613,0,0,0
"all;g4run;libG4processes;G4VLongitudinalStringDecay::SetStrangenessSuppression",1330331,0,0,5065
"all;g4run;libG4processes;G4NuclearShellModelDensity::GetRadius",0,0,0,2974
"all;g4run;libG4processes;0x00000000003bd7c0",0,1032262,0,7847
"all;g4run;libG4processes;0x00000000003b7820",32092890,41158834,5152564,97415
"all;g4run;libG4processes;G4GDecay3::GetThreeBodyMomenta",0,0,0,1765
"all;g4run;libG4processes;0x00000000003d23e4",0,0,0,4653
"all;g4run;libG4processes;0x00000000003c7d54",0,0,152259,0
"all;g4run;libG4processes;G4MuBremsstrahlungModel::ComputeCrossSectionPerAtom",1008839,2236807,203223,5687
"all;g4run;libG4processes;G4EmCorrections::MottCorrection",2678603,1109352,0,0
"all;g4run;libG4processes;G4PreCompoundAlpha::GetRj",10745179,6342704,1374209,4077
"all;g4run;libG4processes;_GLOBAL__sub_I_G4CascadeKzeroBarNChannel.cc",324240,278938,38039,0
"all;g4run;libG4processes;0x00000000003ca0a4",2663099,0,578530,24901
"all;g4run;libG4processes;G4LossTableManager::DeRegister",1005910,0,0,0
"all;g4run;libG4processes;0x00000000003bd7c4",27401460,28773067,6683316,125637
"all;g4run;libG4processes;G4ICRU73QOModel::DEDXPerElement",39299510,90502794,25202415,271232
"all;g4run;libG4processes;0x00000000003b7824",130710703,141461545,21576464,433661
"all;g4run;libG4processes;G4NucleiModel::isProjectile",134739172,202393879,28575031,787346
"all;g4run;libG4processes;G4eBremsstrahlungRelModel::ComputeLPMfunctions",3659353144,3722175949,408887394,4260563
"all;g4run;libG4processes;0x00000000003c86d4",0,996507,0,1702
"all;g4run;libG4processes;G4CascadParticle::G4CascadParticle",547149850,508294554,82985308,1936525
"all;g4run;libG4processes;G4HadronicProcessStore::RegisterInteraction",837506,0,0,0
"all;g4run;libG4processes;0x00000000003b0670",54537105,80420516,13103392,104788
"all;g4run;libG4processes;G4FragmentingString::GetDecayDirection",0,2037437,149607,8286
"all;g4run;libG4processes;G4EmModelManager::Initialise",5176994,8192304,1461623,5290
"all;g4run;libG4processes;G4KokoulinMuonNuclearXS::GetElementCrossSection",88648798,97176832,13524531,164675
"all;g4run;libG4processes;0x00000000003b3554",672111,0,0,0
"all;g4run;libG4processes;G4LorentzConvertor::toTheTargetRestFrame",390513820,440952878,85454559,2061745
"all;g4run;libG4processes;0x00000000003b00a4",2647399,939392,138278,12993
"all;g4run;libG4processes;G4EmModelManager::DumpModelList",0,0,0,2429
"all;g4run;libG4processes;0x00000000003ca324",1330272,0,137557,2137
"all;g4run;libG4processes;G4GammaNuclearXS::IsoCrossSection",1980223,2063487,426548,31387
"all;g4run;libG4processes;G4MuPairProductionModel::MakeSamplingTables",4031908,7069806,302068,38895
"all;g4run;libG4processes;0x00000000003b0674",45573770,44997369,12877796,301383
"all;g4run;libG4processes;0x00000000003c8994",668890,0,0,0
"all;g4run;libG4processes;G4GeneralPhaseSpaceDecay::ThreeBodyDecayIt",2679391,0,406185,3661
"all;g4run;libG4processes;G4HadProjectile::~G4HadProjectile",96979940,81657244,12587470,411208
"all;g4run;libG4processes;G4CascadeNPChannel::findCrossSection",2718006529,4181768298,542785018,10800871
"all;g4run;libG4processes;G4ElectroVDNuclearModel::ApplyYourself",0,0,141247,0
"all;g4run;libG4processes;0x00000000003ba890",6657556,13318032,550556,11498
"all;g4run;libG4processes;G4ProcessManager::GetAttribute",0,2900611,1514022,0
"all;g4run;libG4processes;G4BinaryCascade::GetFinal4Momentum",0,1010651,0,2377
"all;g4run;libG4processes;G4EmCorrections::IonHighOrderCorrections",3981189,2569681,0,7589
"all;g4run;libG4processes;G4HadDecayGenerator::Generate",249241128,376392477,66455064,2040245
"all;g4run;libG4processes;G4VLongitudinalStringDecay::QuarkSplitup",3970346,0,447280,7148
"all;g4run;libG4processes;G4CascadeRecoilMaker::deltaM",2254586896,4087781661,561419312,3196470
"all;g4run;libG4processes;G4BetheBlochModel::GetParticleCharge",641650,0,0,0
"all;g4run;libG4processes;0x00000000003b0050",24732486,35232730,8659939,42334
"all;g4run;libG4processes;0x00000000003acd10",128669774,200480200,32141719,628016
"all;g4run;libG4processes;G4NeutronCaptureXS::BuildPhysicsTable",821945,0,0,1140
"all;g4run;libG4processes;0x00000000003ba894",1961796,0,1320729,17207
"all;g4run;libG4processes;G4NuclearFermiDensity::~G4NuclearFermiDensity",0,0,0,2331
"all;g4run;libG4processes;G4InuclSpecialFunctions::G4cbrt",627858708,784421778,157724568,2709761
"all;g4run;libG4processes;std::vector<G4KineticTrack*, std::allocator<G4KineticTrack*> >::_M_realloc_insert<G4KineticTrack* const&>",10829042,9961133,1949595,43861
"all;g4run;libG4processes;G4VEmissionProbability::SampleEnergy",63117610,48314176,8914504,419850
"all;g4run;libG4processes;G4ChipsProtonElasticXS::GetExchangeT",21140386,2094687,1235460,52860
"all;g4run;libG4processes;G4BinaryCascade::DoTimeStep",0,3216013,485469,7476
"all;g4run;libG4processes;0x00000000003c1bf0",1327528,0,138734,22567
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeKzeroBarPChannelData, G4KaonSampler>::getCrossSection",2655099,2985416,0,4130
"all;g4run;libG4processes;0x00000000003b0054",31762936,38085559,6632441,95542
"all;g4run;libG4processes;0x00000000003acd14",50480941,70328108,13003380,195859
"all;g4run;libG4processes;G4ExcitedStringDecay::FragmentStrings",23459626,28505149,4907997,163176
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadePiMinusPChannelData, G4PionNucSampler>::getCrossSection",62928255,34740224,6646636,231566
"all;g4run;libG4processes;G4CascadeColliderBase::inelasticInteractionPossible",151326430,145707176,23839002,294866
"all;g4run;libG4processes;G4InuclSpecialFunctions::getAL",165910920,212452796,46042059,1132531
"all;g4run;libG4processes;G4BraggIonModel::GetChargeSquareRatio",189730803,107421503,20869682,802559
"all;g4run;libG4processes;G4LossTableManager::~G4LossTableManager",1007373,0,0,2063
"all;g4run;libG4processes;0x00000000003c1bf4",2748184,1965987,746948,20774
"all;g4run;libG4processes;G4NeutronCaptureXS::FindDirectoryPath",0,0,0,1061
"all;g4run;libG4processes;G4InteractionContent::SetInteractionTime",666658,0,0,3594
"all;g4run;libG4processes;0x00000000003cb0a0",1333309,0,148439,0
"all;g4run;libG4processes;G4eBremsstrahlungRelModel::ComputeRelDXSectionPerAtom",388103054,379755058,49410227,473476
"all;g4run;libG4processes;G4PairingCorrection::GetFissionPairingCorrection",9217116,10282923,720547,41497
"all;g4run;libG4processes;G4NeutronInelasticXS::GetElementCrossSection",985592755,2048937923,274878902,1910928
"all;g4run;libG4processes;0x00000000003cf0e4",681579,1868082,140716,0
"all;g4run;libG4processes;0x00000000003b1940",1323955,5902028,625857,3993
"all;g4run;libG4processes;0x00000000003d30d0",5304405,8176760,359689,12548
"all;g4run;libG4processes;G4ExitonConfiguration::fill",120594052,59593742,12590547,734194
"all;g4run;libG4processes;G4NucleiModel::generateInteractionLength",12316509028,21025237998,3433605681,47854673
"all;g4run;libG4processes;0x00000000003cb0a4",4629802,3540715,417502,22731
"all;g4run;libG4processes;G4Nucleon::~G4Nucleon",11986703,4998333,1968988,40732
"all;g4run;libG4processes;G4DiffractiveSplitableHadron::G4DiffractiveSplitableHadron",0,951622,157144,0
"all;g4run;libG4processes;0x00000000003c9e34",2642131,0,145578,3469
"all;g4run;libG4processes;0x00000000003b4cb0",3369582,5397780,565777,1619
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeKzeroBarNChannelData, G4KaonSampler>::getCrossSection",663850,881166,0,12181
"all;g4run;libG4processes;G4VEmModel::SelectIsotopeNumber",3341632,1927551,281204,20694
"all;g4run;libG4processes;0x00000000003b1944",29389962,17481152,2486624,159813
"all;g4run;libG4processes;0x00000000003d30d4",55613974,60594660,11107533,116905
"all;g4run;libG4processes;G4ChipsNeutronElasticXS::GetQ2max",2437018991,3248711776,431163910,5955138
"all;g4run;libG4processes;0x00000000003c27f4",0,0,0,1967
"all;g4run;libG4processes;0x00000000003b1904",0,0,152695,1983
"all;g4run;libG4processes;G4RKPropagation::Transport",1998005,6901121,1207382,8488
"all;g4run;libG4processes;0x00000000003b4cf4",665337,0,0,0
"all;g4run;libG4processes;G4NucleiModel::fillZoneVolumes",199805998,185663628,37606370,1366859
"all;g4run;libG4processes;0x00000000003c64a0",0,0,0,348
"all;g4run;libG4processes;0x00000000003b4cb4",706425,0,0,1525
"all;g4run;libG4processes;G4BGGPionInelasticXS::GetIsoCrossSection",52494531,103576581,14633548,122210
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadePiPlusNChannelData, G4PionNucSampler>::getMultiplicity",8039543,5107669,1197729,30743
"all;g4run;libG4processes;G4ExcitedString::G4ExcitedString",660805,2080409,257473,1784
"all;g4run;libG4processes;G4FTFParameters::GetProcProb",10075552,13672354,991820,53756
"all;g4run;libG4processes;0x00000000003c21d0",8047562,8153139,1905268,24954
"all;g4run;libG4processes;0x00000000003cbd40",90396093,94850132,14565943,286998
"all;g4run;libG4processes;G4InuclSpecialFunctions::randomGauss",0,880545,162636,0
"all;g4run;libG4processes;0x00000000003bbfb0",6645498,18339341,3087406,20280
"all;g4run;libG4processes;0x00000000003c6760",13189864,31099557,3289829,39035
"all;g4run;libG4processes;0x00000000003b1090",130293447,197878756,22977685,567821
"all;g4run;libG4processes;G4FragmentingString::GetPright",0,0,0,18310
"all;g4run;libG4processes;0x00000000003be460",90050196,110530195,19870437,285014
"all;g4run;libG4processes;G4InuclCollider::deexcite",267334960,297471168,63200860,1247321
"all;g4run;libG4processes;G4AntiNuclElastic::SampleInvariantT",7553721,5928033,1633219,43855
"all;g4run;libG4processes;G4FTFModel::StoreInvolvedNucleon",8602384,2808499,839370,37750
"all;g4run;libG4processes;0x00000000003c21d4",13930664,13881939,4091108,69172
"all;g4run;libG4processes;0x00000000003cba70",77324519,126156660,19331033,320031
"all;g4run;libG4processes;0x00000000003cbd44",230089336,225021937,36260153,981586
"all;g4run;libG4processes;G4LossTableBuilder::GetFlag",3020156,0,0,0
"all;g4run;libG4processes;0x00000000003bbfb4",5930308,14323916,1373510,26688
"all;g4run;libG4processes;0x00000000003b1094",54332611,73534643,12431971,179765
"all;g4run;libG4processes;0x00000000003c6764",101257956,147522904,20815490,180719
"all;g4run;libG4processes;G4CollisionOutput::getTotalCharge",683458827,1085462632,156118505,1601071
"all;g4run;libG4processes;0x00000000003b95a0",3320048,3178343,887499,17850
"all;g4run;libG4processes;0x00000000003be464",60229298,50180227,8343129,230604
"all;g4run;libG4processes;G4VEnergyLossProcess::StartTracking",6563052041,10723703910,1651482880,8123494
"all;g4run;libG4processes;0x00000000003b1014",660185,0,0,4053
"all;g4run;libG4processes;G4eBremsstrahlung::G4eBremsstrahlung",836392,0,0,0
"all;g4run;libG4processes;0x00000000003b69d4",5301765,3888790,684687,58501
"all;g4run;libG4processes;0x00000000003cba74",144184761,163911997,25564232,631076
"all;g4run;libG4processes;G4CascadeCheckBalance::collide",458586006,706821364,105354597,1596037
"all;g4run;libG4processes;G4NeutronCaptureXS::IsElementApplicable",514573764,722915911,102343391,581675
"all;g4run;libG4processes;G4CascadeInterface::makeDynamicParticle",190971803,173341324,40027676,800693
"all;g4run;libG4processes;G4ModifiedTsai::SamplePairDirections",520193122,427513306,68186417,2950804
"all;g4run;libG4processes;std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::pair<double const, double const> >, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::pair<double const, double const> > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::pair<double const, double const> > > >::_M_emplace_unique<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<double const, double const> > >",0,253079,0,1776
"all;g4run;libG4processes;G4FermiFragmentsPoolVI::IsInThePool",1418331,3327871,678490,4760
"all;g4run;libG4processes;0x00000000003bee40",1991290,953273,253087,0
"all;g4run;libG4processes;0x00000000003b95a4",52270370,75888728,12505792,101800
"all;g4run;libG4processes;std::__insertion_sort<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerEkin> >",139048609,205006645,37186735,671096
"all;g4run;libG4processes;G4CascadeCoalescence::removeNucleons",365801685,350758943,61251756,1300015
"all;g4run;libG4processes;G4ProtonField::~G4ProtonField",0,0,0,2045
"all;g4run;libG4processes;0x00000000003ae950",396105769,713475463,99837196,865020
"all;g4run;libG4processes;G4LundStringFragmentation::GetLightConeZ",10933372,4055734,2203183,54938
"all;g4run;libG4processes;G4LivermoreRayleighModel::SampleSecondaries",1031212180,1453086876,199765209,3119089
"all;g4run;libG4processes;G4CollisionOutput::add",686858555,865451024,148673551,2319376
"all;g4run;libG4processes;G4FragmentingString::StableIsQuark",0,0,0,1658
"all;g4run;libG4processes;0x00000000003bee44",0,0,272103,1788
"all;g4run;libG4processes;G4CascadeFinalStateAlgorithm::GenerateTwoBody",3675150897,6187909393,949326440,8649338
"all;g4run;libG4processes;std::vector<G4ReactionProduct*, std::allocator<G4ReactionProduct*> >::_M_realloc_insert<G4ReactionProduct*>",4710315,3964796,355510,14603
"all;g4run;libG4processes;non-virtual thunk to G4CascadeNPChannel::findCrossSection(double, double const (&) [30]) const",105248379,141958160,17223868,338434
"all;g4run;libG4processes;0x00000000003ae954",250104814,449828938,55154034,517558
"all;g4run;libG4processes;G4HadronicInteraction::G4HadronicInteraction",764464,0,0,0
"all;g4run;libG4processes;G4DiffractiveSplitableHadron::~G4DiffractiveSplitableHadron",1300943,0,309091,0
"all;g4run;libG4processes;G4ExcitedString::GetRightParton",0,0,276184,10325
"all;g4run;libG4processes;0x00000000003bf7c4",1977566,977433,154039,3869
"all;g4run;libG4processes;G4VPreCompoundFragment::Initialize",65429477,82385920,14375002,135444
"all;g4run;libG4processes;G4CrossSectionDataStore::BuildPhysicsTable",681693,0,0,2574
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadePiPlusPChannelData, G4PionNucSampler>::getOutgoingParticleTypes",5333814,979955,737582,20041
"all;g4run;libG4processes;G4DiffractiveExcitation::ExciteParticipants_doNonDiffraction",5490637,5202047,836043,29539
"all;g4run;libG4processes;G4VEmModel::ChargeSquareRatio",149506075,229422421,39444922,854841
"all;g4run;libG4processes;G4NeutronKiller::PostStepGetPhysicalInteractionLength",5034003666,7980727333,1278592758,19714551
"all;g4run;libG4processes;G4AntiProtonField::~G4AntiProtonField",666898,0,0,1882
"all;g4run;libG4processes;0x00000000003aead0",1976032,0,289495,5762
"all;g4run;libG4processes;G4NucleiModel::initializeCascad",308308711,256076304,50628819,1355076
"all;g4run;libG4processes;0x00000000003bf1e0",16052441,24485255,3454674,32572
"all;g4run;libG4processes;G4VEnergyLossProcess::ComputeLambdaForScaledEnergy",55536600842,94583758812,13346179972,137577917
"all;g4run;libG4processes;0x00000000003b9200",664528,0,0,0
"all;g4run;libG4processes;G4VCrossSectionSource::InLimits",0,0,0,4567
"all;g4run;libG4processes;G4ElasticHadrNucleusHE::InitialiseModel",2015887,0,0,1312
"all;g4run;libG4processes;G4PreCompoundTriton::GetRj",11992613,20222971,1817381,8425
"all;g4run;libG4processes;G4NucleiModel::reset",240517989,216334536,38141104,811735
"all;g4run;libG4processes;G4VEmModel::InitialiseElementSelectors",3023240,1439201,208586,8505
"all;g4run;libG4processes;0x00000000003aead4",16087557,7436613,2276358,70544
"all;g4run;libG4processes;G4CascadeCoalescence::FindClusters",249127174,393826933,59994849,732020
"all;g4run;libG4processes;0x00000000003bf1e4",27384588,24003537,5324276,129136
"all;g4run;libG4processes;G4EmDataHandler::CleanTable",0,0,214864,0
"all;g4run;libG4processes;G4Decay::AtRestDoIt",5314739,997363,0,22226
"all;g4run;libG4processes;G4HadronicProcess::GetMeanFreePath",17323671345,28326444460,4014928510,39519176
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeSigmaZeroPChannelData, G4KaonHypSampler>::getMultiplicity",1324131,2942229,713912,0
"all;g4run;libG4processes;G4RKPropagation::FieldTransport",2730704,5959723,491425,0
"all;g4run;libG4processes;G4CascadeColliderBase::validateOutput",175833715,178164483,26179876,860540
"all;g4run;libG4processes;G4CollisionOutput::getTotalOutputMomentum",5653721199,10303130317,1537544817,13039932
"all;g4run;libG4processes;0x00000000003c7ec0",669406,0,147129,0
"all;g4run;libG4processes;0x00000000003c02b0",2741883,1938011,318177,7787
"all;g4run;libG4processes;G4PreCompoundFragment::CrossSection",38495118,57385176,8116335,33278
"all;g4run;libG4processes;0x00000000003bf460",45343241,71422036,13169973,205419
"all;g4run;libG4processes;G4LivermorePhotoElectricModel::ReadData",0,0,475427,1674
"all;g4run;libG4processes;G4FTFModel::GaussianPt",13540000,8091439,1656064,103096
"all;g4run;libG4processes;0x00000000003b2010",29403110,27917340,3050623,86870
"all;g4run;libG4processes;G4UrbanMscModel::ComputeTrueStepLength",3571198770,6635274667,747597301,7537579
"all;g4run;libG4processes;G4VLongitudinalStringDecay::SampleQuarkPt",3310604,1007319,152083,31269
"all;g4run;libG4processes;G4CoulombBarrier::GetCoulombBarrier",61979009,82568360,12143655,235076
"all;g4run;libG4processes;0x00000000003d4d74",0,0,0,3168
"all;g4run;libG4processes;0x00000000003c7724",0,1110309,0,0
"all;g4run;libG4processes;0x00000000003c7ec4",26066253,28880351,4846505,71750
"all;g4run;libG4processes;0x00000000003bf464",51082160,75036781,12709142,322708
"all;g4run;libG4processes;0x00000000003c02b4",254062309,337100849,58380661,717050
"all;g4run;libG4processes;0x00000000003c3410",659153,0,0,2010
"all;g4run;libG4processes;0x00000000003b2014",36005832,14410876,4989733,203751
"all;g4run;libG4processes;0x00000000003cd980",0,1073362,139998,2005
"all;g4run;libG4processes;G4HadronNucleonXsc::KaonNucleonXscVG",368687326,546309859,71653426,603925
"all;g4run;libG4processes;G4XDeltaDeltastarTable::CrossSectionTable",0,1640199,404066,3034
"all;g4run;libG4processes;std::vector<G4VCollision*, std::allocator<G4VCollision*> >::push_back",0,1893200,0,0
"all;g4run;libG4processes;0x00000000003c3414",1330321,0,0,3721
"all;g4run;libG4processes;0x00000000003b73f0",664096,0,0,5176
"all;g4run;libG4processes;0x00000000003cd984",1417345,2039659,296869,9150
"all;g4run;libG4processes;0x00000000003d1930",18640837,45203502,9463235,22691
"all;g4run;libG4processes;G4TheoFSGenerator::ApplyYourself",56814320,27469307,4994922,136593
"all;g4run;libG4processes;0x00000000003c4260",181837352,207202805,33810751,659249
"all;g4run;libG4processes;0x00000000003b73f4",0,0,0,2444
"all;g4run;libG4processes;G4CollisionComposite::FinalState",1335689,1065904,349150,9576
"all;g4run;libG4processes;G4SeltzerBergerModel::SetupForMaterial",4988801,0,0,2702
"all;g4run;libG4processes;0x00000000003afda0",11353577,29432418,2842191,43916
"all;g4run;libG4processes;0x00000000003d1934",14179970,8429186,3005798,43851
"all;g4run;libG4processes;0x00000000003caeb0",24050601,45945395,8791061,85036
"all;g4run;libG4processes;0x00000000003c4264",52346407,53837192,5388843,268678
"all;g4run;libG4processes;G4ComponentAntiNuclNuclearXS::GetTotalElementCrossSection",68001341,120550267,17356562,19975
"all;g4run;libG4processes;G4FTFModel::GetResiduals",70186782,186009945,32097844,315157
"all;g4run;libG4processes;G4InuclParticle::setDefinition",238361121,232942781,44926220,1231522
"all;g4run;libG4processes;G4Exp",119574643,323512741,49775848,184098
"all;g4run;libG4processes;0x00000000003ce794",1361963,0,154522,1785
"all;g4run;libG4processes;G4InteractionContent::G4InteractionContent",663710,1204346,0,4006
"all;g4run;libG4processes;G4ProtonField::G4ProtonField",703412,0,0,0
"all;g4run;libG4processes;0x00000000003b7630",1335843,2141719,1059524,5525
"all;g4run;libG4processes;0x00000000003d21f4",640691,0,143175,0
"all;g4run;libG4processes;0x00000000003ca440",4625112,5168816,558057,12047
"all;g4run;libG4processes;G4PreCompoundNeutron::GetRj",14083449,31267875,3745488,14321
"all;g4run;libG4processes;0x00000000003caeb4",17315040,25336462,3928496,85736
"all;g4run;libG4processes;0x00000000003afda4",17920926,17219729,2948305,99910
"all;g4run;libG4processes;G4FissionLevelDensityParameter::LevelDensityParameter",651557,0,0,2354
"all;g4run;libG4processes;G4HadronNucleonXsc::KaonNucleonXscNS",5330380,3083740,1991270,2855
"all;g4run;libG4processes;G4VKineticNucleon::G4VKineticNucleon",6065361,0,968319,26808
"all;g4run;libG4processes;G4VEnergyLossProcess::PostStepGetPhysicalInteractionLength",57704663195,101851907068,14497812253,127792585
"all;g4run;libG4processes;G4SeltzerBergerModel::SampleSecondaries",5728586936,6336880423,970009344,33742981
"all;g4run;libG4processes;G4CascadeCheckBalance::energyOkay",253573813,278666434,46711461,1515232
"all;g4run;libG4processes;0x00000000003bd5d4",0,1028594,142194,1500
"all;g4run;libG4processes;0x00000000003c55c0",1007098,0,0,0
"all;g4run;libG4processes;0x00000000003ce484",8657284,18354898,1999173,49421
"all;g4run;libG4processes;0x00000000003b7634",17886153,7314004,1559416,92069
"all;g4run;libG4processes;G4InuclNuclei::fill",2620616,810026,151478,11650
"all;g4run;libG4processes;G4NuclearShellModelDensity::~G4NuclearShellModelDensity",666128,0,0,2214
"all;g4run;libG4processes;G4ComponentGGHadronNucleusXsc::GetElasticElementCrossSection",10188557,15943563,1939723,29475
"all;g4run;libG4processes;0x00000000003d2430",11234064,20578928,2901591,44884
"all;g4run;libG4processes;G4MesonAbsorption::GetTimeToAbsorption",13282797,29079967,6916378,10988
"all;g4run;libG4processes;0x00000000003ca444",299271987,588704089,63858345,421421
"all;g4run;libG4processes;G4GEMCoulombBarrier::GetCoulombBarrier",335816566,593686448,110775557,885103
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeKplusPChannelData, G4KaonSampler>::getOutgoingParticleTypes",666748,0,0,2088
"all;g4run;libG4processes;0x00000000003c55c4",0,1640132,0,0
"all;g4run;libG4processes;G4ExcitationHandler::SortSecondaryFragment",21951848,24981907,2113173,126970
"all;g4run;libG4processes;0x00000000003bd810",157975371,183367401,34778454,863306
"all;g4run;libG4processes;G4BetheBlochModel::CorrectionsAlongStep",2761004,1963621,0,6440
"all;g4run;libG4processes;G4VDecayChannel::GetDaughter",22725077,5036001,745082,46902
"all;g4run;libG4processes;0x00000000003d2434",94836368,106538689,14500324,425798
"all;g4run;libG4processes;G4InuclSpecialFunctions::FermiEnergy",361122169,308997675,43873573,1855721
"all;g4run;libG4processes;G4BigBanger::generateMomentumModules",0,0,156344,0
"all;g4run;libG4processes;G4FragmentingString::LightConeDecay",0,1950203,0,1590
"all;g4run;libG4processes;0x00000000003bd854",669081,0,0,0
"all;g4run;libG4processes;0x00000000003ceb90",3948550,4047745,747987,10438
"all;g4run;libG4processes;0x00000000003bd814",81760190,65818631,10039769,158968
"all;g4run;libG4processes;G4VEmissionProbability::G4VEmissionProbability",736079,0,0,0
"all;g4run;libG4processes;G4CascadeInterface::clear",166634116,153699523,25187711,682585
"all;g4run;libG4processes;0x00000000003b86c0",3279690,4675568,711028,16486
"all;g4run;libG4processes;0x00000000003d1a20",5412869,3040316,780354,12043
"all;g4run;libG4processes;0x00000000003c9570",22708865,24788723,2466012,64920
"all;g4run;libG4processes;G4eBremsstrahlungRelModel::GetLPMFunctions",364403370,396056275,46588786,489831
"all;g4run;libG4processes;G4VEmProcess::ComputeIntegralLambda",3936158306,6565800366,936409439,8984338
"all;g4run;libG4processes;G4Fancy3DNucleus::GetNextNucleon",41278935,90993317,15388493,195129
"all;g4run;libG4processes;0x00000000003ceb94",43251010,27933514,5584570,208222
"all;g4run;libG4processes;G4MuonNuclearProcess::G4MuonNuclearProcess",0,0,0,1745
"all;g4run;libG4processes;0x00000000003cab54",0,0,0,1825
"all;g4run;libG4processes;G4FermiBreakUpVI::SampleDecay",3502201,962436,447750,13809
"all;g4run;libG4processes;G4HadronicProcess::FillResult",1725632156,1257936854,209533792,8515854
"all;g4run;libG4processes;G4BinaryCascade::Propagate",666317,1020512,0,2195
"all;g4run;libG4processes;0x00000000003d1a24",2661465,2940989,439454,14051
"all;g4run;libG4processes;0x00000000003b86c4",16739560,26452008,4468519,92260
"all;g4run;libG4processes;0x00000000003c9574",43271185,30681321,5987718,245641
"all;g4run;libG4processes;G4ScreeningMottCrossSection::SetupKinematic",322598740,403307039,67379911,1349800
"all;g4run;libG4processes;G4NuclearRadii::RadiusHNGG",153097459,117130523,16634694,300539
"all;g4run;libG4processes;G4BinaryCascade::BuildTargetList",2032964,11736751,1473197,15730
"all;g4run;libG4processes;std::vector<G4Material const*, std::allocator<G4Material const*> >::_M_realloc_insert<G4Material const*>@plt",0,0,0,874
"all;g4run;libG4processes;0x00000000003c5f50",659726,1018176,0,3625
"all;g4run;libG4processes;0x00000000003b4900",4001078,6154410,2220152,27492
"all;g4run;libG4processes;0x00000000003b40e0",1324732,4223987,0,7899
"all;g4run;libG4processes;G4Fancy3DNucleus::ChooseFermiMomenta",117548720,195417111,37323738,419831
"all;g4run;libG4processes;0x00000000003c5f94",0,0,0,2279
"all;g4run;libG4processes;G4CollisionOutput::addOutgoingParticles",5287467,2047604,146414,21203
"all;g4run;libG4processes;0x00000000003b4904",649765,5614987,565209,9393
"all;g4run;libG4processes;0x00000000003c5f54",21445367,8827343,1074942,80211
"all;g4run;libG4processes;0x00000000003b40e4",2671737,0,351506,9981
"all;g4run;libG4processes;0x00000000003bb6f0",2739664,889813,308092,0
"all;g4run;libG4processes;G4HadronNucleonXsc::HyperonNucleonXscNS",4012975,2086593,182603,9167
"all;g4run;libG4processes;G4KM_NucleonEqRhs::EvaluateRhsGivenB",48156881,63915901,7023353,43072
"all;g4run;libG4processes;0x00000000003b8dd4",0,1463579,0,0
"all;g4run;libG4processes;0x00000000003baa60",0,2071281,0,0
"all;g4run;libG4processes;G4MuonMinusBoundDecay::ApplyYourself",1978879,0,0,3501
"all;g4run;libG4processes;G4Transportation::PostStepGetPhysicalInteractionLength",6762377978,12312783851,1724261804,14731752
"all;g4run;libG4processes;0x00000000003bb6f4",4680545,0,291151,3223
