id,value,prev,curr
"all;athena.py;libSimHelpers;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_create@plt",64354085,64354085,0
"all;athena.py;libLArRawConditions1Dict",,,
"all;athena.py;libLArRawConditions1Dict;LArConditionsContainer<LArSingleFloatP>::initialize",1913048,0,1913048
"all;athena.py;libRootStorageSvc",,,
"all;athena.py;libRootStorageSvc;pool::RootDatabase::addByteCount",2083404,0,2083404
"all;athena.py;libRootStorageSvc;pool::RootDatabase::transAct",2082840,2082840,0
"all;athena.py;libRootStorageSvc;pool::RootTreeContainer::writeObject",2082344,2082344,0
"all;athena.py;libRootStorageSvc;std::_Rb_tree<pool::RootTreeContainer*, pool::RootTreeContainer*, std::_Identity<pool::RootTreeContainer*>, std::less<pool::RootTreeContainer*>, std::allocator<pool::RootTreeContainer*> >::_M_insert_unique<pool::RootTreeContainer* const&>",2041170,2041170,0
"all;athena.py;libRootStorageSvc;pool::RootTreeContainer::size",2071258,0,2071258
"all;athena.py;libRootStorageSvc;isalnum@plt",1875428,1875428,0
"all;athena.py;libRootStorageSvc;pool::RootTreeContainer::loadObject",2067891,2067891,0
"all;athena.py;libGaudiSvc",,,
"all;athena.py;libGaudiSvc;FileMgr::open",1935974,1935974,0
"all;athena.py;libLArRecUtilsLib",,,
"all;athena.py;libLArRecUtilsLib;LArMCSymCondAlg::execute",37250045,20831851,16418194
"all;athena.py;libLArRecUtilsLib;SG::WriteCondHandle<LArMCSym>::WriteCondHandle",1959669,1959669,0
"all;athena.py;libLArRecUtilsLib;IdDictFieldImplementation::pack@plt",6239620,6239620,0
"all;athena.py;libLArRecUtilsLib;Range::field::get_value_index@plt",4124542,0,4124542
"all;athena.py;libLArRecUtilsLib;LArCalibLineMappingAlg::execute",8228610,6168765,2059845
"all;athena.py;libLArRecUtilsLib;LArOnOffMappingAlg::execute",6072368,0,6072368
"all;athena.py;libLArRecUtilsLib;std::vector<HWIdentifier, std::allocator<HWIdentifier> >::_M_realloc_insert<unsigned int const&>",4122238,2068886,2053352
"all;athena.py;libLArRecUtilsLib;CaloIDHelper::HashGroup::get_hash@plt",6236517,6236517,0
"all;athena.py;libz",,,
"all;athena.py;libz;crc32_z",4149609,0,4149609
"all;athena.py;libz;inflate_table",436318803,243889829,192428974
"all;athena.py;libz;deflateResetKeep",1828389,0,1828389
"all;athena.py;libz;longest_match",5991594115,2892834287,3098759828
"all;athena.py;libz;inflateReset",2080471,0,2080471
"all;athena.py;libz;scan_tree",58797992,29673112,29124880
"all;athena.py;libz;deflate_fast",5340319223,2667255797,2673063426
"all;athena.py;libz;inflate@plt",1905200,0,1905200
"all;athena.py;libz;inflateResetKeep",1375749,1375749,0
"all;athena.py;libz;_tr_flush_block",9609120,1804457,7804663
"all;athena.py;libz;deflate_slow",59328876,31087875,28241001
"all;athena.py;libz;pqdownheap.constprop.0",497429225,497429225,0
"all;athena.py;libz;inflate_fast",11933046720,5900458691,6032588029
"all;athena.py;libz;pqdownheap.constprop.1",387401487,0,387401487
"all;athena.py;libz;_tr_init",5655562,1840461,3815101
"all;athena.py;libz;send_tree",97064730,59267258,37797472
"all;athena.py;libz;build_tree",420035751,217034473,203001278
"all;athena.py;libz;fill_window",3139848475,1451097815,1688750660
"all;athena.py;libz;adler32",2200441,2200441,0
"all;athena.py;libz;inflate",192787087,105278767,87508320
"all;athena.py;libz;adler32_z",1279017578,673674632,605342946
"all;athena.py;libz;compress_block",2545497472,1248142813,1297354659
"all;athena.py;libfmt",,,
"all;athena.py;libfmt;fmt::v7::detail::write_float<fmt::v7::detail::buffer_appender<char>, fmt::v7::detail::big_decimal_fp, char>",923781,923781,0
"all;athena.py;libfmt;fmt::v7::detail::format_handler<fmt::v7::detail::buffer_appender<char>, char, fmt::v7::basic_format_context<fmt::v7::detail::buffer_appender<char>, char> >::on_format_specs",1967821,1042387,925434
"all;athena.py;libfmt;fmt::v7::detail::handle_int_type_spec<fmt::v7::detail::int_writer<fmt::v7::detail::buffer_appender<char>, char, unsigned long>&>",1209294,0,1209294
"all;athena.py;libIdentifier",,,
"all;athena.py;libIdentifier;std::vector<Range::field, std::allocator<Range::field> >::_M_realloc_insert<Range::field>",4146743,4146743,0
"all;athena.py;libIdentifier;Range::const_identifier_factory::operator*",2076048,2076048,0
"all;athena.py;libIdentifier;std::vector<Range::field, std::allocator<Range::field> >::reserve",8226082,6183603,2042479
"all;athena.py;libIdentifier;Range::field::field",6108637,4070952,2037685
"all;athena.py;libIdentifier;Range::const_identifier_factory::operator++",67734472,37042885,30691587
"all;athena.py;libIdentifier;Range::field::get_next",2034215,2034215,0
"all;athena.py;libIdentifier;Range::field::set",2050574,0,2050574
"all;athena.py;libIdentifier;Range::field::is_valued@plt",4118605,0,4118605
"all;athena.py;libIdentifier;Range::field::field@plt",2052009,2052009,0
"all;athena.py;libIdentifier;MultiRange::add",2057863,2057863,0
"all;athena.py;libIdentifier;Range::match",70535995,39457935,31078060
"all;athena.py;libIdentifier;MultiRange::operator[]",8282542,2063226,6219316
"all;athena.py;libIdentifier;std::vector<Range::field, std::allocator<Range::field> >::emplace_back<Range::field>",2003467,0,2003467
"all;athena.py;libIdentifier;Range::Range",1235954,1235954,0
"all;athena.py;libIdentifier;Range::field::operator!=",4015071,2010045,2005026
"all;athena.py;libIdentifier;MultiRange::size",6141615,2026546,4115069
"all;athena.py;libIdentifier;Range::const_identifier_factory::operator!=",6178850,4134775,2044075
"all;athena.py;libIdentifier;Range::field::add_value",2062875,0,2062875
"all;athena.py;libIdentifier;Range::field::operator==@plt",2103519,0,2103519
"all;athena.py;libIdentifier;Range::operator=",2073509,0,2073509
"all;athena.py;libIdentifier;Range::operator==",6148511,0,6148511
"all;athena.py;libIdentifier;Range::field::operator==",4075151,2027988,2047163
"all;athena.py;libIdentifier;Range::field::is_valued",14478517,2050530,12427987
"all;athena.py;libIdentifier;Range::add",2067819,0,2067819
"all;athena.py;libIdentifier;Range::field::set_indices",2006409,2006409,0
"all;athena.py;libpthread-2",,,
"all;athena.py;libpthread-2;0x000000000000ef01",2060457,0,2060457
"all;athena.py;libpthread-2;__pthread_once",47777554,20428376,27349178
"all;athena.py;libpthread-2;sem_init@@GLIBC_2.2.5",2060848,0,2060848
"all;athena.py;libpthread-2;pthread_self",16709610,0,16709610
"all;athena.py;libpthread-2;__open_nocancel",1811433,1811433,0
"all;athena.py;libpthread-2;sem_trywait@@GLIBC_2.2.5",7455169,3805621,3649548
"all;athena.py;libpthread-2;__pthread_once_slow",4118708,0,4118708
"all;athena.py;libpthread-2;sem_destroy@@GLIBC_2.2.5",5100648,3737831,1362817
"all;athena.py;libpthread-2;pthread_mutex_unlock",1745661172,812831451,932829721
"all;athena.py;libpthread-2;_pthread_cleanup_pop_restore",6243488,4163408,2080080
"all;athena.py;libpthread-2;pthread_rwlock_rdlock",1611506,0,1611506
"all;athena.py;libpthread-2;sem_post@@GLIBC_2.2.5",3937662,0,3937662
"all;athena.py;libpthread-2;__errno_location",12984115,3327808,9656307
"all;athena.py;libpthread-2;pthread_rwlock_unlock",2831303,0,2831303
"all;athena.py;libpthread-2;pthread_cond_signal@@GLIBC_2.3.2",5144269,1709049,3435220
"all;athena.py;libpthread-2;__pthread_enable_asynccancel",4140602,2061501,2079101
"all;athena.py;libpthread-2;pthread_mutex_lock",2483735162,1170747472,1312987690
"all;athena.py;libpthread-2;__libc_close",13919685,5696748,8222937
"all;athena.py;libpthread-2;0x000000000000e749",2060692,0,2060692
"all;athena.py;libpthread-2;_pthread_cleanup_push_defer",25123633,10568695,14554938
"all;athena.py;libpthread-2;llseek",2082743,0,2082743
"all;athena.py;libLArG4FastSimulation",,,
"all;athena.py;libLArG4FastSimulation;operator delete@plt",26973677,22821477,4152200
"all;athena.py;libLArG4FastSimulation;G4Gamma::GammaDefinition@plt",149392715,80914917,68477798
"all;athena.py;libLArG4FastSimulation;LArFastShower::fastShowerSD",157691968,85057028,72634940
"all;athena.py;libLArG4FastSimulation;G4Positron::PositronDefinition@plt",329973386,157696614,172276772
"all;athena.py;libLArG4FastSimulation;G4Electron::ElectronDefinition@plt",533301086,321606453,211694633
"all;athena.py;libLArG4FastSimulation;LArFastShower::ModelTrigger",4299854889,2346662099,1953192790
"all;athena.py;libLArG4FastSimulation;G4Neutron::NeutronDefinition@plt",91293265,41492064,49801201
"all;athena.py;libLArG4FastSimulation;LArFastShower::KillParticle",278096583,78863729,199232854
"all;athena.py;libLArG4FastSimulation;LArFastShower::minEneToShowerLib",1191174361,537351503,653822858
"all;athena.py;libLArG4FastSimulation;LArFastShower::fastShowerSD@plt",39427982,20747182,18680800
"all;athena.py;libLArG4FastSimulation;LArFastShower::DoIt",442098483,147354151,294744332
"all;athena.py;libLArG4FastSimulation;LArFastShower::showerLibSvc",689022869,311217387,377805482
"all;athena.py;libLArG4FastSimulation;LArFastShower::UseShowerLib",1193459346,578917348,614541998
"all;athena.py;libLArG4FastSimulation;LArFastShower::IsApplicable",38729038574,18380188691,20348849883
"all;athena.py;libLArG4FastSimulation;LArFastShower::flagToShowerLib",2320113529,1178477121,1141636408
"all;athena.py;libLArG4FastSimulation;LArFastShower::showerLibSvc@plt",101688539,56017530,45671009
"all;athena.py;libLArG4FastSimulation;LArFastShower::CheckContainment",8213893429,3635161557,4578731872
"all;athena.py;libLArG4FastSimulation;FCALFastSimDedicatedSD::ProcessSpot",1544041367,794686104,749355263
"all;athena.py;libLArG4FastSimulation;LArFastShower::minEneToShowerLib@plt",228325483,103769480,124556003
"all;athena.py;libLArG4FastSimulation;LArFastShower::ForcedAccept",1309472284,746994244,562478040
"all;athena.py;libLArG4FastSimulation;HepGeom::operator*@plt",16610019,4148645,12461374
"all;athena.py;libLArG4FastSimulation;LArG4Identifier::operator<<@plt",51888438,41508835,10379603
"all;athena.py;libLArG4FastSimulation;LArFastShower::maxEneToShowerLib",755392843,412900763,342492080
"all;athena.py;libLArG4FastSimulation;LArFastShower::KillParticle@plt",78862038,58104467,20757571
"all;athena.py;libLArG4FastSimulation;FCAL_ChannelMap::getTileID@plt",2072332,0,2072332
"all;athena.py;libLArG4FastSimulation;LArG4SimpleSD::SimpleHit@plt",56033056,12451887,43581169
"all;athena.py;libLArG4FastSimulation;LArFastShower::flagToShowerLib@plt",417113612,263512244,153601368
"all;athena.py;libLArG4FastSimulation;G4FastStep::KillPrimaryTrack@plt",89250706,24902655,64348051
"all;athena.py;libLArG4FastSimulation;LArFastShower::maxEneToShowerLib@plt",176410056,70550533,105859523
"all;athena.py;libLArG4FastSimulation;LArG4Identifier::clear@plt",43567964,35268394,8299570
"all;athena.py;libLArG4FastSimulation;LArFastShower::UseShowerLib@plt",149442830,37354239,112088591
"all;athena.py;libJetEventTPCnv",,,
"all;athena.py;libJetEventTPCnv;_init",1878850,0,1878850
"all;athena.py;libPersistencySvc",,,
"all;athena.py;libPersistencySvc;pool::PersistencySvc::DatabaseHandler::readObject",2063604,2063604,0
"all;athena.py;libPersistencySvc;pool::PersistencySvc::DatabaseHandler::technology",2077960,0,2077960
"all;athena.py;libPersistencySvc;pool::PersistencySvc::UserDatabase::checkInRegistry",2071244,2071244,0
"all;athena.py;libPersistencySvc;pool::PersistencySvc::DatabaseHandler::writeObject",2071647,2071647,0
"all;athena.py;libPersistencySvc;pool::PersistencySvc::UserDatabase::~UserDatabase",2073921,2073921,0
"all;athena.py;libPersistencySvc;pool::PersistencySvc::UserSession::registry",2078503,0,2078503
"all;athena.py;libOLD_CaloSimEventTPCnvDict",,,
"all;athena.py;libOLD_CaloSimEventTPCnvDict;ROOT::Internal::DefineBehavior@plt",1806229,0,1806229
"all;athena.py;libGaudiPythonDict",,,
"all;athena.py;libGaudiPythonDict;ROOT::AIDAcLcLIProfile2D_Dictionary",2068324,0,2068324
"all;athena.py;libGeoSpecialShapes",,,
"all;athena.py;libGeoSpecialShapes;findLinearApproximation",5704315,3795621,1908694
"all;athena.py;libGeoSpecialShapes;sin@plt",14501537,6232009,8269528
"all;athena.py;libGeoSpecialShapes;LArWheelCalculator::GetPhiGapAndSide",2221818639,1279619240,942199399
"all;athena.py;libGeoSpecialShapes;CLHEP::Hep3Vector::rotateZ@plt",16144929859,7710455642,8434474217
"all;athena.py;libGeoSpecialShapes;_ZNK11vsincos_par4evalEdRdS0_@plt",110409128626,53952940664,56456187962
"all;athena.py;libGeoSpecialShapes;LArWheelCalculator::parameterized_sincos",3849835,0,3849835
"all;athena.py;libGeoSpecialShapes;LArWheelCalculator_Impl::DistanceCalculatorSaggingOff::NearestPointOnNeutralFibre",24361262398,12104196651,12257065747
"all;athena.py;libGeoSpecialShapes;cos@plt",4157504,4157504,0
"all;athena.py;libGeoSpecialShapes;LArWheelCalculator::AmplitudeOfSurface",942475093,488195044,454280049
"all;athena.py;libGeoSpecialShapes;LArWheelCalculator_Impl::WheelFanCalculator<LArWheelCalculator_Impl::SaggingOff_t>::PhiGapNumberForWheel",1380744855,741521550,639223305
"all;athena.py;libGeoSpecialShapes;atan2@plt",10617906771,5342622822,5275283949
"all;athena.py;libGeoSpecialShapes;vsincos_par::eval",1640518445103,768710346360,871808098743
"all;athena.py;libGeoSpecialShapes;RDBParamRecords::param",2077675,2077675,0
"all;athena.py;libGeoSpecialShapes;asin@plt",269929413,149522174,120407239
"all;athena.py;libGeoSpecialShapes;LArWheelCalculator_Impl::WheelFanCalculator<LArWheelCalculator_Impl::SaggingOff_t>::GetPhiGapAndSide",45039094614,23090178180,21948916434
"all;athena.py;libGeoSpecialShapes;LArWheelCalculator_Impl::WheelFanCalculator<LArWheelCalculator_Impl::SaggingOff_t>::DistanceToTheNearestFan",642512655850,317275884679,325236771171
"all;athena.py;libGeoSpecialShapes;atan@plt",41561800,27011938,14549862
"all;athena.py;libGeoSpecialShapes;LArWheelCalculator_Impl::DistanceCalculatorSaggingOff::AmplitudeOfSurface",33943450120,17131230469,16812219651
"all;athena.py;libGeoSpecialShapes;LArWheelCalculator::PhiGapNumberForWheel",1268288047,585830896,682457151
"all;athena.py;libGeoSpecialShapes;CLHEP::Hep3Vector::rotateY@plt",581397105,299115936,282281169
"all;athena.py;libGeoSpecialShapes;LArWheelCalculator::DistanceToTheNearestFan",22558568483,13053014837,9505553646
"all;athena.py;libGeoSpecialShapes;sincos@plt",105905820,60225156,45680664
"all;athena.py;libGeoSpecialShapes;LArWheelCalculator::NearestPointOnNeutralFibre",1640335285,791459430,848875855
"all;athena.py;libGeoSpecialShapes;LArWheelCalculator::LArWheelCalculator",2052191,2052191,0
"all;athena.py;libGeoSpecialShapes;LArWheelCalculator::parameterized_slant_angle",24820222173,11895666583,12924555590
"all;athena.py;libGeoSpecialShapes;LArWheelCalculator::DistanceToTheNeutralFibre",131591947305,65065546036,66526401269
"all;athena.py;libGeoSpecialShapes;LArWheelCalculator_Impl::DistanceCalculatorSaggingOff::DistanceToTheNeutralFibre",4312183021078,2116587715663,2195595305415
"all;athena.py;libGeoSpecialShapes;LArWheelCalculator::fill_sincos_parameterization",3951528,3951528,0
"all;athena.py;libGeoSpecialShapes;LArWheelCalculator::DistanceToTheNeutralFibre@plt",25805283305,13959580998,11845702307
"all;athena.py;libGaudiKernel",,,
"all;athena.py;libGaudiKernel;std::vector<short, std::allocator<short> >::operator=",122436938,0,122436938
"all;athena.py;libGaudiKernel;DataObjID::hashGen",2066217,2066217,0
"all;athena.py;libGaudiKernel;std::__find_if<__gnu_cxx::__normal_iterator<Gaudi::Details::PropertyBase* const*, std::vector<Gaudi::Details::PropertyBase*, std::allocator<Gaudi::Details::PropertyBase*> > >, __gnu_cxx::__ops::_Iter_pred<PropertyHolder<CommonMessaging<implements<IService, IProperty, IStateful> > >::hasProperty(std::basic_string_view<char, std::char_traits<char> >) const::{lambda(Gaudi::Details::PropertyBase const*)#1}> >",4035819,0,4035819
"all;athena.py;libGaudiKernel;strlen@plt",1946225,0,1946225
"all;athena.py;libGaudiKernel;std::_Function_handler<bool (char), std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false> >::_M_invoke",2045063,0,2045063
"all;athena.py;libGaudiKernel;Gaudi::Guards::AuditorGuard::~AuditorGuard",4132155,0,4132155
"all;athena.py;libGaudiKernel;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_assign@plt",2049257,2049257,0
"all;athena.py;libGaudiKernel;Gaudi::Parsers::StringGrammar<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, Gaudi::Parsers::SkipperGrammar<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::StringGrammar",8296959,4150524,4146435
"all;athena.py;libGaudiKernel;std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_bracket_expression",4036818,2037777,1999041
"all;athena.py;libGaudiKernel;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >",1989691,1989691,0
"all;athena.py;libGaudiKernel;Message::setTimeFormat",1285728,1285728,0
"all;athena.py;libGaudiKernel;Message::setWidth",1929159,978803,950356
"all;athena.py;libGaudiKernel;std::regex_replace<std::back_insert_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__cxx11::regex_traits<char>, char>",50511183,26190116,24321067
"all;athena.py;libGaudiKernel;boost::function4<bool, __gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&, __gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&, boost::spirit::context<boost::fusion::cons<boost::spirit::unused_type&, boost::fusion::cons<char, boost::fusion::nil_> >, boost::fusion::vector<> >&, boost::spirit::unused_type const&>::move_assign",2082352,2082352,0
"all;athena.py;libGaudiKernel;Auditor::isEnabled",2019252,0,2019252
"all;athena.py;libGaudiKernel;std::vector<std::__detail::_State<char>, std::allocator<std::__detail::_State<char> > >::emplace_back<std::__detail::_State<char> >@plt",2081318,0,2081318
"all;athena.py;libGaudiKernel;virtual thunk to DataHandleHolderBase<PropertyHolder<CommonMessaging<implements<IAlgorithm, IDataHandleHolder, IProperty, IStateful> > > >::inputDataObjs() const",1869841,1869841,0
"all;athena.py;libGaudiKernel;Gaudi::Algorithm::isEnabled",6175188,2058817,4116371
"all;athena.py;libGaudiKernel;Gaudi::Algorithm::sysFinalize",2107147,0,2107147
"all;athena.py;libGaudiKernel;std::_Hash_bytes@plt",2060261,2060261,0
"all;athena.py;libGaudiKernel;Gaudi::InterfaceId<INamedInterface, 1ul, 0ul>::interfaceID",1916836,0,1916836
"all;athena.py;libGaudiKernel;std::vector<std::__cxx11::sub_match<char const*>, std::allocator<std::__cxx11::sub_match<char const*> > >::_M_fill_assign",2042399,2042399,0
"all;athena.py;libGaudiKernel;boost::detail::function::functor_manager<boost::spirit::qi::detail::parser_binder<boost::spirit::qi::alternative<boost::fusion::cons<boost::spirit::qi::char_class<boost::spirit::tag::char_code<boost::spirit::tag::space, boost::spirit::char_encoding::ascii> >, boost::fusion::cons<boost::spirit::repository::qi::confix_parser<boost::spirit::qi::kleene<boost::spirit::qi::difference<boost::spirit::qi::char_class<boost::spirit::tag::char_code<boost::spirit::tag::char_, boost::spirit::char_encoding::standard> >, boost::spirit::qi::literal_string<char const (&) [3], true> > >, boost::spirit::qi::literal_string<char const (&) [3], true>, boost::spirit::qi::literal_string<char const (&) [3], true> >, boost::fusion::cons<boost::spirit::repository::qi::confix_parser<boost::spirit::qi::kleene<boost::spirit::qi::difference<boost::spirit::qi::char_class<boost::spirit::tag::char_code<boost::spirit::tag::char_, boost::spirit::char_encoding::standard> >, boost::spirit::qi::alternative<boost::fusion::cons<boost::spirit::qi::eol_parser, boost::fusion::cons<boost::spirit::qi::eoi_parser, boost::fusion::nil_> > > > >, boost::spirit::qi::literal_string<char const (&) [3], true>, boost::spirit::qi::alternative<boost::fusion::cons<boost::spirit::qi::eol_parser, boost::fusion::cons<boost::spirit::qi::eoi_parser, boost::fusion::nil_> > > >, boost::fusion::nil_> > > >, mpl_::bool_<false> > >::manage",2070702,2070702,0
"all;athena.py;libGaudiKernel;std::__detail::_Executor<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::regex_traits<char>, true>::_M_dfs",330872732,173843717,157029015
"all;athena.py;libGaudiKernel;implements<IComponentManager>::queryInterface@plt",2077109,0,2077109
"all;athena.py;libGaudiKernel;std::__detail::_Scanner<char>::_M_scan_normal",4114996,4114996,0
"all;athena.py;libGaudiKernel;std::_Sp_counted_ptr_inplace<std::__detail::_NFA<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_NFA<std::__cxx11::regex_traits<char> > >, (__gnu_cxx::_Lock_policy)2>::_M_dispose",2052059,2052059,0
"all;athena.py;libGaudiKernel;std::_Function_handler<bool (char), std::__detail::_CharMatcher<std::__cxx11::regex_traits<char>, false, false> >::_M_invoke",17846108,8233448,9612660
"all;athena.py;libGaudiKernel;Gaudi::svcLocator",3929231,0,3929231
"all;athena.py;libGaudiKernel;std::vector<short, std::allocator<short> >::_M_realloc_insert<short const&>",28312481515,15629947412,12682534103
"all;athena.py;libGaudiKernel;std::__cxx11::regex_iterator<char const*, char, std::__cxx11::regex_traits<char> >::operator++",1946015,0,1946015
"all;athena.py;libGaudiKernel;MsgStream::~MsgStream",2070444,0,2070444
"all;athena.py;libGaudiKernel;boost::detail::function::function_obj_invoker4<boost::spirit::qi::detail::parser_binder<boost::spirit::qi::alternative<boost::fusion::cons<boost::spirit::qi::char_class<boost::spirit::tag::char_code<boost::spirit::tag::space, boost::spirit::char_encoding::ascii> >, boost::fusion::cons<boost::spirit::repository::qi::confix_parser<boost::spirit::qi::kleene<boost::spirit::qi::difference<boost::spirit::qi::char_class<boost::spirit::tag::char_code<boost::spirit::tag::char_, boost::spirit::char_encoding::standard> >, boost::spirit::qi::literal_string<char const (&) [3], true> > >, boost::spirit::qi::literal_string<char const (&) [3], true>, boost::spirit::qi::literal_string<char const (&) [3], true> >, boost::fusion::cons<boost::spirit::repository::qi::confix_parser<boost::spirit::qi::kleene<boost::spirit::qi::difference<boost::spirit::qi::char_class<boost::spirit::tag::char_code<boost::spirit::tag::char_, boost::spirit::char_encoding::standard> >, boost::spirit::qi::alternative<boost::fusion::cons<boost::spirit::qi::eol_parser, boost::fusion::cons<boost::spirit::qi::eoi_parser, boost::fusion::nil_> > > > >, boost::spirit::qi::literal_string<char const (&) [3], true>, boost::spirit::qi::alternative<boost::fusion::cons<boost::spirit::qi::eol_parser, boost::fusion::cons<boost::spirit::qi::eoi_parser, boost::fusion::nil_> > > >, boost::fusion::nil_> > > >, mpl_::bool_<false> >, bool, __gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&, __gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&, boost::spirit::context<boost::fusion::cons<boost::spirit::unused_type&, boost::fusion::nil_>, boost::fusion::vector<> >&, boost::spirit::unused_type const&>::invoke",6129162,2021904,4107258
"all;athena.py;libGaudiKernel;std::_Function_handler<bool (char), std::__detail::_AnyMatcher<std::__cxx11::regex_traits<char>, true, false, false> >::_M_invoke",2079300,0,2079300
"all;athena.py;libGaudiKernel;MsgStream::MsgStream",16600387,10384353,6216034
"all;athena.py;libGaudiKernel;std::vector<std::__detail::_State<char>, std::allocator<std::__detail::_State<char> > >::emplace_back<std::__detail::_State<char> >",2081893,0,2081893
"all;athena.py;libGaudiKernel;std::__detail::_Scanner<char>::_Scanner",2082319,2082319,0
"all;athena.py;libGaudiKernel;Gaudi::Parsers::SkipperGrammar<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::SkipperGrammar",2074995,0,2074995
"all;athena.py;libGaudiKernel;PropertyHolder<CommonMessaging<implements<IService, IProperty, IStateful> > >::property",2075915,2075915,0
"all;athena.py;libGaudiKernel;Gaudi::iid_cast<Gaudi::InterfaceId<IInterface, 0ul, 0ul>, Gaudi::InterfaceId<IStateful, 1ul, 0ul>, Gaudi::InterfaceId<IComponentManager, 1ul, 0ul>, implements<IComponentManager> const>",2068529,0,2068529
"all;athena.py;libGaudiKernel;ChronoEntity::start",8467607,2082146,6385461
"all;athena.py;libGaudiKernel;Gaudi::Hive::currentContext",4118467,2060543,2057924
"all;athena.py;libGaudiKernel;System::ProcessDescriptor::query",4139867,2081451,2058416
"all;athena.py;libGaudiKernel;std::__detail::_State<char>::~_State@plt",4047100,0,4047100
"all;athena.py;libGaudiKernel;implements<IAlgorithm, IDataHandleHolder, IProperty, IStateful>::addRef",2062445,2062445,0
"all;athena.py;libGaudiKernel;std::__detail::_Executor<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::regex_traits<char>, true>::_M_main_dispatch",3877648,0,3877648
"all;athena.py;libGaudiKernel;std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_try_char",1896683,1896683,0
"all;athena.py;libGaudiKernel;System::Linux::typeinfoName[abi:cxx11]",3917596,2045789,1871807
"all;athena.py;libGaudiKernel;std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_atom",6199017,2034114,4164903
"all;athena.py;libGaudiKernel;DataObjID::setClassName",2067498,2067498,0
"all;athena.py;libGaudiKernel;Gaudi::Guards::AuditorGuard::i_after",2071006,2071006,0
"all;athena.py;libGaudiKernel;Gaudi::Details::PropertyBase::to_view",14208723,6245164,7963559
