id,value,prev,curr
"all;athena.py;libCaloIdentifier;CaloNeighbourRegion::~CaloNeighbourRegion",3933420,2037406,1896014
"all;athena.py;libCaloIdentifier;Tile_Base_ID::pmt_id@plt",31133385,14526621,16606764
"all;athena.py;libCaloIdentifier;std::_Rb_tree<IdentifierHash, IdentifierHash, std::_Identity<IdentifierHash>, std::less<IdentifierHash>, std::allocator<IdentifierHash> >::_M_erase",1925386,1925386,0
"all;athena.py;libCaloIdentifier;LArHEC_Base_ID::channel_id",1999972,1999972,0
"all;athena.py;libCaloIdentifier;CaloIDHelper::HashGroup::init",4111365,2078012,2033353
"all;athena.py;libCaloIdentifier;Tile_Base_ID::cell_id",2047074,0,2047074
"all;athena.py;libCaloIdentifier;TileTBID::channel_id",6228951,4151417,2077534
"all;athena.py;libCaloIdentifier;CaloIDHelper::HashGroup::init<Tile_Base_ID>",7757937,4012752,3745185
"all;athena.py;libG4FastSimulation",,,
"all;athena.py;libG4FastSimulation;G4Positron::PositronDefinition@plt",83039461,45680433,37359028
"all;athena.py;libG4FastSimulation;G4Gamma::GammaDefinition@plt",120422642,85134707,35287935
"all;athena.py;libG4FastSimulation;G4Electron::ElectronDefinition@plt",184760444,114179697,70580747
"all;athena.py;libG4FastSimulation;G4MuonMinus::Definition@plt",2072359,0,2072359
"all;athena.py;libG4FastSimulation;G4Neutron::NeutronDefinition@plt",8306426,2076615,6229811
"all;athena.py;libG4FastSimulation;SimpleFastKiller::ModelTrigger",31148396,14538325,16610071
"all;athena.py;libG4FastSimulation;DeadMaterialShower::DoIt",31140665,22839230,8301435
"all;athena.py;libG4FastSimulation;DeadMaterialShower::ModelTrigger",5627500124,4033695521,1593804603
"all;athena.py;libG4FastSimulation;G4PionMinus::PionMinusDefinition@plt",26994359,20763979,6230380
"all;athena.py;libG4FastSimulation;SimpleFastKiller::IsApplicable",20750491,16604541,4145950
"all;athena.py;libG4FastSimulation;G4PionPlus::PionPlusDefinition@plt",37358671,18675884,18682787
"all;athena.py;libG4FastSimulation;G4MuonPlus::Definition@plt",14530220,8303844,6226376
"all;athena.py;libG4FastSimulation;G4FastStep::KillPrimaryTrack@plt",8305306,8305306,0
"all;athena.py;libG4FastSimulation;DeadMaterialShower::IsApplicable",1552744778,1004914659,547830119
"all;athena.py;libG4FastSimulation;SimpleFastKiller::DoIt",10383629,4156056,6227573
"all;athena.py;libIdDictParser",,,
"all;athena.py;libIdDictParser;IdDictParser::IdDictParser",2054948,0,2054948
"all;athena.py;libxAODTruth",,,
"all;athena.py;libxAODTruth;MCUtils::PID::_digit@plt",2073987,0,2073987
"all;athena.py;libxAODTruth;MCUtils::PID::charge3",2077863,2077863,0
"all;athena.py;libxAODTruth;MCUtils::PID::isBSM",4069854,4069854,0
"all;athena.py;libxAODTruth;MCUtils::PID::_digit",34898964,16251155,18647809
"all;athena.py;libxAODTruth;MCUtils::PID::_fundamentalID",2073418,0,2073418
"all;athena.py;libxAODTruth;MCUtils::PID::isMeson",8155718,4010979,4144739
"all;athena.py;libAGDDControl",,,
"all;athena.py;libAGDDControl;ExpressionEvaluator::Eval",2080543,0,2080543
"all;athena.py;libAGDDControl;HepTool::Evaluator::status@plt",2079646,2079646,0
"all;athena.py;libAGDDControl;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::find@plt",2080059,2080059,0
"all;athena.py;libAGDDControl;ExpressionEvaluator::is_delimiter",4160678,4160678,0
"all;athena.py;libAGDDControl;ExpressionEvaluator::EvaluateString",18725649,6242659,12482990
"all;athena.py;libAGDDControl;isspace@plt",2081075,2081075,0
"all;athena.py;libAGDDControl;ExpressionEvaluator::is_real_variable@plt",2081969,2081969,0
"all;athena.py;libAGDDControl;XercesParser::elementLoop",2080086,2080086,0
"all;athena.py;libAGDDControl;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>",2080350,2080350,0
"all;athena.py;libAGDDControl;ExpressionEvaluator::is_real_variable",83200545,43676036,39524509
"all;athena.py;libAGDDControl;XMLHandler::getAttributeAsVector",2080286,2080286,0
"all;athena.py;libAGDDControl;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_replace@plt",2080388,2080388,0
"all;athena.py;libHepPDT",,,
"all;athena.py;libHepPDT;HepPDT::ParticleID::threeCharge",4118694,0,4118694
"all;athena.py;libHepPDT;std::_Rb_tree<HepPDT::ParticleID, std::pair<HepPDT::ParticleID const, HepPDT::ParticleData>, std::_Select1st<std::pair<HepPDT::ParticleID const, HepPDT::ParticleData> >, HepPDT::ParticleDataTableComparison, std::allocator<std::pair<HepPDT::ParticleID const, HepPDT::ParticleData> > >::find",16182969,10244633,5938336
"all;athena.py;libHepPDT;HepPDT::detail::CheckPDGEntry",1939138,0,1939138
"all;athena.py;libHepPDT;HepPDT::ParticleDataTable::particle",2073108,0,2073108
"all;athena.py;libHepPDT;HepPDT::ParticleDataTable::convertTemporaryMap",2117660,2117660,0
"all;athena.py;libHepPDT;HepPDT::ParticleID::digit",14458250,12384393,2073857
"all;athena.py;libG4AtlasServices",,,
"all;athena.py;libG4AtlasServices;MagField::AtlasFieldCache::getField@plt",24775017012,13027881149,11747135863
"all;athena.py;libG4AtlasServices;G4UA::G4AtlasTrackingAction::PostUserTrackingAction",11100814083,8298211054,2802603029
"all;athena.py;libG4AtlasServices;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>",4156519,4156519,0
"all;athena.py;libG4AtlasServices;__static_initialization_and_destruction_0",1972164,0,1972164
"all;athena.py;libG4AtlasServices;G4UA::G4AtlasSteppingAction::UserSteppingAction",121690757331,71330521379,50360235952
"all;athena.py;libG4AtlasServices;G4UA::G4AtlasStackingAction::ClassifyNewTrack",11717005418,7699687867,4017317551
"all;athena.py;libG4AtlasServices;UserLimitsSvc::initialize",22657044,14427853,8229191
"all;athena.py;libG4AtlasServices;G4UA::G4AtlasTrackingAction::PreUserTrackingAction",15799753278,10229537539,5570215739
"all;athena.py;libG4AtlasServices;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare",2077656,2077656,0
"all;athena.py;libG4AtlasServices;LVNotifier::NotifyRegistration",10392258,6241643,4150615
"all;athena.py;libG4AtlasServices;memcmp@plt",1988563,0,1988563
"all;athena.py;libG4AtlasServices;AtlasField::GetFieldValue",84601242862,45588481949,39012760913
"all;athena.py;libG4global",,,
"all;athena.py;libG4global;_G4cout_p",6459430528,3221639209,3237791319
"all;athena.py;libG4global;G4GeometryTolerance::GetInstance",4154492,0,4154492
"all;athena.py;libG4global;G4Physics2DVector::FindBinLocation",30445992321,15572323442,14873668879
"all;athena.py;libG4global;G4Physics2DVector::FindLinearX",2076355,0,2076355
"all;athena.py;libG4global;G4PhysicsVector::GetLowEdgeEnergy",2082119,2082119,0
"all;athena.py;libG4global;G4CacheReference<double>::cache",58115302,37359431,20755871
"all;athena.py;libG4global;G4PhysicsVector::~G4PhysicsVector",4031241,2074259,1956982
"all;athena.py;libG4global;G4PhysicsFreeVector::G4PhysicsFreeVector",14012844,11934561,2078283
"all;athena.py;libG4global;G4PhysicsVector::CopyData",53969232,24927337,29041895
"all;athena.py;libG4global;G4Physics2DVector::InterpolateLinearX",12450994,8305111,4145883
"all;athena.py;libG4global;pow@plt",45654334,16603801,29050533
"all;athena.py;libG4global;G4PhysicsLogVector::G4PhysicsLogVector",170398601,76567952,93830649
"all;athena.py;libG4global;G4PhysicsVector::Retrieve",9052495,1688881,7363614
"all;athena.py;libG4global;G4Pow::GetInstance",3105435702,1754373908,1351061794
"all;athena.py;libG4global;std::__lower_bound<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double, __gnu_cxx::__ops::_Iter_less_val>",70554510906,41435235782,29119275124
"all;athena.py;libG4global;G4PhysicsVector::FindBinLocation",102091474102,53777523471,48313950631
"all;athena.py;libG4global;G4PhysicsVector::DeleteData",2082360,2082360,0
"all;athena.py;libG4global;G4PhysicsVector::SplinePossible@plt",2082223,2082223,0
"all;athena.py;libG4global;G4Physics2DVector::PrepareVectors",2083670,2083670,0
"all;athena.py;libG4global;G4Pow::A13Low",1168783787,720427905,448355882
"all;athena.py;libG4global;G4strstreambuf::overflow",3628190,931182,2697008
"all;athena.py;libG4global;G4Pow::A13High",3427411549,1864582152,1562829397
"all;athena.py;libG4global;G4UnitDefinition::GetUnitsTable",1134184,0,1134184
"all;athena.py;libG4global;G4Threading::IsMasterThread",16532641,12467455,4065186
"all;athena.py;libG4global;G4strstreambuf::sync",709541,0,709541
"all;athena.py;libG4global;G4PhysicsVector::FillSecondDerivatives",453051114,228635364,224415750
"all;athena.py;libG4global;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>",1470746,0,1470746
"all;athena.py;libG4global;G4PhysicsVector::SplinePossible",6244525,4160075,2084450
"all;athena.py;libG4global;G4Physics2DVector::Retrieve",3627949,3627949,0
"all;athena.py;libG4global;G4Pow::A13Low@plt",37350724,12444563,24906161
"all;athena.py;libG4global;G4Pow::powN",3831513800,2025969781,1805544019
"all;athena.py;libG4global;G4Physics2DVector::Value",59018597609,32473400029,26545197580
"all;athena.py;libG4global;G4StateManager::GetStateManager",4148690,4148690,0
"all;athena.py;libG4global;aCountedObjectAllocator",35524739705,19710930261,15813809444
"all;athena.py;libG4global;G4Pow::A13",1585982366,865710085,720272281
"all;athena.py;libG4global;operator<<",2606891,2606891,0
"all;athena.py;libG4global;G4PhysicsLogVector::~G4PhysicsLogVector",2074654,2074654,0
"all;athena.py;libG4global;G4PhysicsVector::G4PhysicsVector@plt",2081624,2081624,0
"all;athena.py;libG4global;G4Pow::A13High@plt",199309699,118350915,80958784
"all;athena.py;libG4global;G4Timer::GetUserElapsed",4157913,4157913,0
"all;athena.py;libG4global;G4PhysicsVector::FindBinLocation@plt",5366049445,2759978356,2606071089
"all;athena.py;libG4global;G4PhysicsVector::Value",301754227956,164800013537,136954214419
"all;athena.py;libG4global;__tls_get_addr@plt",11270002686,6261763407,5008239279
"all;athena.py;libG4global;G4Physics2DVector::FindBinLocation@plt",658208039,309419207,348788832
"all;athena.py;libAthenaBaseComps",,,
"all;athena.py;libAthenaBaseComps;std::_Function_handler<void (Gaudi::Details::PropertyBase&), Gaudi::Details::PropertyBase& Gaudi::Details::PropertyBase::declareUpdateHandler<AthCommonDataStore<AthCommonMsg<Gaudi::Sequence> > >(void (AthCommonDataStore<AthCommonMsg<Gaudi::Sequence> >::*)(Gaudi::Details::PropertyBase&), AthCommonDataStore<AthCommonMsg<Gaudi::Sequence> >*)::{lambda(Gaudi::Details::PropertyBase&)#1}>::_M_invoke",1770311,1770311,0
"all;athena.py;libAthenaBaseComps;AthCnvSvc::makeCall",5603869,5603869,0
"all;athena.py;libAthenaBaseComps;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>",2160619,0,2160619
"all;athena.py;libAthenaBaseComps;Gaudi::Property<std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, Gaudi::Details::Property::NullVerifier, Gaudi::Details::Property::UpdateHandler>::Property<std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, void>",2040436,0,2040436
"all;athena.py;libAthenaBaseComps;Gaudi::Algorithm::sysExecute@plt",2102546,2102546,0
"all;athena.py;libAthenaBaseComps;AthCommonDataStore<AthCommonMsg<AlgTool> >::extraDeps_update_handler",1988030,1988030,0
"all;athena.py;libAthenaBaseComps;AthCnvSvc::converter",2079006,2079006,0
"all;athena.py;libAthenaBaseComps;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>",1968266,1968266,0
"all;athena.py;libAthenaBaseComps;std::_Hashtable<unsigned int, std::pair<unsigned int const, AthCnvSvc::WorkerEntry>, std::allocator<std::pair<unsigned int const, AthCnvSvc::WorkerEntry> >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::find",3169496,3169496,0
"all;athena.py;libG4materials",,,
"all;athena.py;libG4materials;G4AtomicShells::GetNumberOfElectrons",70721651,33286205,37435446
"all;athena.py;libG4materials;G4DensityEffectData::GetIndex",4154950,2077395,2077555
"all;athena.py;libG4materials;G4Material::InitializePointers",4030009,4030009,0
"all;athena.py;libG4materials;G4IonisParamMat::DensityCorrection",51750436,20722750,31027686
"all;athena.py;libG4materials;_GLOBAL__sub_I_G4Isotope.cc",2020878,0,2020878
"all;athena.py;libG4materials;G4SandiaTable::ComputeMatSandiaMatrix",16646081,10439885,6206196
"all;athena.py;libG4materials;G4IonisParamMat::ComputeMeanParameters",2078441,0,2078441
"all;athena.py;libG4materials;G4SandiaTable::GetSandiaCofPerAtom",3974590,0,3974590
"all;athena.py;libG4materials;G4AtomicShells::GetBindingEnergy",8331778,0,8331778
"all;athena.py;libG4materials;G4AtomicShells::GetNumberOfFreeElectrons",4157785,2077777,2080008
"all;athena.py;libG4materials;G4Material::AddElement",2077023,0,2077023
"all;athena.py;libG4materials;G4SandiaTable::~G4SandiaTable",1921310,0,1921310
"all;athena.py;libG4materials;G4AtomicShells::GetNumberOfShells",12490764,10408117,2082647
"all;athena.py;libGeneratorObjects",,,
"all;athena.py;libGeneratorObjects;HepMcParticleLink::ExtendedBarCode::eventCollectionAsChar",2073196,0,2073196
"all;athena.py;libGeneratorObjects;HepMcParticleLink::find_enumFromKey",2071208,0,2071208
"all;athena.py;libGeneratorObjects;HepMcParticleLink::cptr",55333450,40799106,14534344
"all;athena.py;libGeneratorObjects;HepMcParticleLink::find_proxy",16462523,12314733,4147790
"all;athena.py;libGeneratorObjects;SG::DataProxy_cast<McEventCollection>",4149410,0,4149410
"all;athena.py;libGeneratorObjects;HepMcParticleLink::eventIndex",10173502,8099396,2074106
"all;athena.py;libGeneratorObjects;HepMcParticleLink::getEventPositionInCollection",8317048,2081767,6235281
"all;athena.py;libGeneratorObjects;HepMcParticleLink::retrieveMcEventCollection",4082431,2008939,2073492
"all;athena.py;libMagFieldElements",,,
"all;athena.py;libMagFieldElements;BFieldZone::BFieldZone",2075268,0,2075268
"all;athena.py;libMagFieldElements;BFieldCache::getB@plt",12565135861,6370824839,6194311022
"all;athena.py;libMagFieldElements;MagField::AtlasFieldMap::buildLUT",29143279,14567203,14576076
"all;athena.py;libMagFieldElements;BFieldMesh<short>::getCache",86525129223,50691902326,35833226897
"all;athena.py;libMagFieldElements;MagField::AtlasFieldCache::getField",681715249556,363434398658,318280850898
"all;athena.py;libMagFieldElements;atan2@plt",101755670,47779307,53976363
"all;athena.py;libMagFieldElements;MagField::AtlasFieldMap::findBFieldZone@plt",334307179,193101377,141205802
"all;athena.py;libMagFieldElements;MagField::AtlasFieldMap::initializeMap",2275924159,1143446824,1132477335
"all;athena.py;libMagFieldElements;MagField::AtlasFieldMap::findBFieldZone",53629270740,32413547955,21215722785
"all;athena.py;libMagFieldElements;BFieldCond::addBiotSavart@plt",149679307,91418445,58260862
"all;athena.py;libMagFieldElements;BFieldCache::getB",1322624240691,686729514610,635894726081
"all;athena.py;libMagFieldElements;std::__introsort_loop<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, long, __gnu_cxx::__ops::_Iter_less_iter>",2077909,2077909,0
"all;athena.py;libMagFieldElements;BFieldMesh<short>::getCache@plt",373736263,224247859,149488404
"all;athena.py;libMagFieldElements;MagField::AtlasFieldMap::buildZR",337653818,168831768,168822050
"all;athena.py;libMagFieldElements;MagField::AtlasFieldMap::findZoneSlow",1568295758,787241388,781054370
"all;athena.py;libMagFieldElements;BFieldMesh<short>::buildLUT",6246516,2081624,4164892
"all;athena.py;libMagFieldElements;BFieldCond::addBiotSavart",11262679165,6569695183,4692983982
"all;athena.py;libTrkSurfaces",,,
"all;athena.py;libTrkSurfaces;Eigen::internal::generic_product_impl<Eigen::Block<Eigen::Matrix<double, 4, 4, 0, 4, 4>, 3, 3, false>, Eigen::Matrix<double, 3, 1, 0, 3, 1>, Eigen::DenseShape, Eigen::DenseShape, 3>::evalTo<Eigen::Matrix<double, 3, 1, 0, 3, 1> >",2078081,0,2078081
"all;athena.py;libexpat",,,
"all;athena.py;libexpat;poolStoreString",10757721,5251556,5506165
"all;athena.py;libexpat;normal_scanLit",1237973,0,1237973
"all;athena.py;libexpat;XML_ParserFree",1609149,1609149,0
"all;athena.py;libexpat;poolGrow",3243074,0,3243074
"all;athena.py;libexpat;poolCopyString",3303427,1619568,1683859
"all;athena.py;libexpat;normal_checkPiTarget",1743830,1743830,0
"all;athena.py;libexpat;sip24_init",5124026,3263665,1860361
"all;athena.py;libexpat;normal_updatePosition",87537002,44442414,43094588
"all;athena.py;libexpat;XmlPrologStateInit",3321792,1949649,1372143
"all;athena.py;libexpat;sip24_update",6442071,3452567,2989504
"all;athena.py;libexpat;epilogProcessor",3595595,1632558,1963037
"all;athena.py;libexpat;normal_nameMatchesAscii",2877029,1396288,1480741
"all;athena.py;libexpat;keylen",11455396,5278497,6176899
"all;athena.py;libexpat;copy_salt_to_sipkey",3419489,1628451,1791038
"all;athena.py;libexpat;doContent",14137300,4670448,9466852
"all;athena.py;libexpat;toAscii",1891771,0,1891771
"all;athena.py;libexpat;normal_scanLt",1733816,0,1733816
"all;athena.py;libexpat;hashTableInit",1755766,0,1755766
"all;athena.py;libexpat;normal_scanPi",3269468,0,3269468
"all;athena.py;libexpat;storeAtts",11776520,4919465,6857055
"all;athena.py;libexpat;ascii_toUtf8",10776260,2907368,7868892
"all;athena.py;libexpat;get_hash_secret_salt",2041658,0,2041658
"all;athena.py;libexpat;_INTERNAL_trim_to_complete_utf8_characters",4910520,1259500,3651020
"all;athena.py;libexpat;keyeq",1440838,0,1440838
"all;athena.py;libexpat;normal_nameLength",11048119,6249604,4798515
"all;athena.py;libexpat;prolog0",1334170,0,1334170
"all;athena.py;libexpat;XML_GetBuffer",3410358,0,3410358
"all;athena.py;libexpat;getAttributeId",3363670,0,3363670
"all;athena.py;libexpat;poolAppend",1834636,1834636,0
"all;athena.py;libexpat;getEncodingIndex",1870895,0,1870895
"all;athena.py;libexpat;hashTableDestroy",3080355,1736891,1343464
"all;athena.py;libexpat;sip_round",37403472,23333193,14070279
"all;athena.py;libexpat;normal_scanAtts",13183128,5732163,7450965
"all;athena.py;libexpat;normal_getAtts",18836069,10270745,8565324
"all;athena.py;libexpat;sip24_final",5482118,3497534,1984584
"all;athena.py;libexpat;initializeEncoding",1506520,0,1506520
"all;athena.py;libexpat;lookup",7301621,5538421,1763200
"all;athena.py;libexpat;normal_contentTok",76239687,40047289,36192398
"all;athena.py;libexpat;normal_scanEndTag",1397286,1397286,0
"all;athena.py;libexpat;doProlog",7741772,3281021,4460751
"all;athena.py;libexpat;hash",1395322,1395322,0
"all;athena.py;libexpat;hashTableIterNext",1546998,0,1546998
"all;athena.py;libexpat;parsePseudoAttribute",3059600,1549916,1509684
"all;athena.py;libexpat;poolClear",3207360,3207360,0
"all;athena.py;libexpat;utf8_toUtf8",6064988,2912849,3152139
"all;athena.py;libexpat;normal_prologTok",1887598,0,1887598
"all;athena.py;libTileCalibBlobObjs",,,
"all;athena.py;libTileCalibBlobObjs;TileBchStatus::operator+=",2049268,2049268,0
"all;athena.py;libTileCalibBlobObjs;TileCalibDrawerFlt::getCalib",1975125,1975125,0
"all;athena.py;libboost_thread",,,
"all;athena.py;libboost_thread;boost::detail::get_current_thread_data@plt",2076366,2076366,0
"all;athena.py;libboost_thread;boost::this_thread::interruption_enabled",1649101,1649101,0
"all;athena.py;libboost_thread;boost::detail::get_tss_data",10164151,4046370,6117781
"all;athena.py;libboost_thread;std::_Rb_tree<void const*, std::pair<void const* const, boost::detail::tss_data_node>, std::_Select1st<std::pair<void const* const, boost::detail::tss_data_node> >, std::less<void const*>, std::allocator<std::pair<void const* const, boost::detail::tss_data_node> > >::_M_emplace_unique<std::pair<void const*, boost::detail::tss_data_node> >",2083394,2083394,0
"all;athena.py;libboost_thread;boost::thread_detail::enter_once_region",2073118,0,2073118
"all;athena.py;libboost_thread;boost::detail::get_current_thread_data",4218630,4218630,0
"all;athena.py;libRDBAccessSvc",,,
"all;athena.py;libRDBAccessSvc;RDBRecord::isFieldNull",4097996,2021496,2076500
"all;athena.py;libRDBAccessSvc;RDBRecordset::getData",1861978,1861978,0
"all;athena.py;libRDBAccessSvc;RDBQuery::next",6245388,2080366,4165022
"all;athena.py;libRDBAccessSvc;RDBRecord::~RDBRecord",3873550,0,3873550
"all;athena.py;libRDBAccessSvc;RDBAccessSvc::getRecordsetPtr",3538150,2149495,1388655
"all;athena.py;libRDBAccessSvc;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>",12273742,4147233,8126509
"all;athena.py;libRDBAccessSvc;memcpy@plt",8156708,6093354,2063354
"all;athena.py;libRDBAccessSvc;RDBRecord::getDouble",23193107,12944420,10248687
"all;athena.py;libRDBAccessSvc;RDBRecordset::size",4150137,2076766,2073371
"all;athena.py;libRDBAccessSvc;RDBRecordset::nodeName[abi:cxx11]",4162450,0,4162450
"all;athena.py;libRDBAccessSvc;RDBRecord::getString",14122120,5869892,8252228
"all;athena.py;libRDBAccessSvc;RDBRecord::getInt",43548791,18592300,24956491
"all;athena.py;libRDBAccessSvc;operator new@plt",1286224,0,1286224
"all;athena.py;libRDBAccessSvc;RDBRecord::getLong",48346315,31875456,16470859
"all;athena.py;libRDBAccessSvc;coral::AttributeList::operator[]@plt",2040967,2040967,0
"all;athena.py;libRDBAccessSvc;coral::Attribute::data<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >@plt",2076337,2076337,0
"all;athena.py;libRDBAccessSvc;RDBRecord::RDBRecord",9062275,3348071,5714204
"all;athena.py;libRDBAccessSvc;std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, unsigned int>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, unsigned int> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, unsigned int> > >::_M_erase",4161896,4161896,0
"all;athena.py;libRDBAccessSvc;RDBRecordset::operator[]",11727118,5746103,5981015
"all;athena.py;libboost_filesystem",,,
"all;athena.py;libboost_filesystem;boost::filesystem::path::begin",10019509,4162530,5856979
"all;athena.py;libboost_filesystem;boost::filesystem::path::extension_v3",2080068,0,2080068
"all;athena.py;libboost_filesystem;boost::filesystem::path::end",2060459,2060459,0
"all;athena.py;libboost_filesystem;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::find_first_of@plt",2082401,2082401,0
"all;athena.py;libboost_filesystem;boost::filesystem::path::iterator::increment@plt",4100308,0,4100308
"all;athena.py;libboost_filesystem;boost::filesystem::path::filename_v3",4108251,0,4108251
"all;athena.py;libboost_filesystem;boost::filesystem::path::iterator::increment",82162348,55114993,27047355
"all;athena.py;libboost_filesystem;boost::filesystem::path::find_parent_path_size",2084430,0,2084430
"all;athena.py;libboost_filesystem;boost::filesystem::detail::lex_compare",47271314,28747318,18523996
"all;athena.py;libboost_filesystem;memcmp@plt",1696105,0,1696105
"all;athena.py;libboost_filesystem;boost::filesystem::detail::directory_iterator_increment",4133258,2070722,2062536
"all;athena.py;libboost_filesystem;boost::filesystem::path::compare",4201662,2118715,2082947
"all;athena.py;libPixelG4_SDLib",,,
"all;athena.py;libPixelG4_SDLib;TrackHelper::TrackHelper@plt",4157329,2075410,2081919
"all;athena.py;libPixelG4_SDLib;std::vector<SiHit, std::allocator<SiHit> >::_M_realloc_insert<HepGeom::Point3D<double>&, HepGeom::Point3D<double>&, double&, double, HepMcParticleLink, int, int&, int&, int&, int&, int&>",130880098,76862885,54017213
"all;athena.py;libPixelG4_SDLib;TrackHelper::GetParticleLink@plt",6219600,2067818,4151782
"all;athena.py;libPixelG4_SDLib;PixelSensorSD::ProcessHits",288762949,141279949,147483000
"all;athena.py;libPixelG4_SDLib;std::vector<SiHit, std::allocator<SiHit> >::_M_realloc_insert<HepGeom::Point3D<double>&, HepGeom::Point3D<double>&, double&, double, HepMcParticleLink, int, int&, int&, int&, int&, int&>@plt",2080028,0,2080028
"all;athena.py;libPixelG4_SDLib;G4Geantino::GeantinoDefinition@plt",18689386,8306323,10383063
"all;athena.py;libG4UserActions",,,
"all;athena.py;libG4UserActions;G4Neutron::Neutron@plt",255165722,0,255165722
"all;athena.py;libG4UserActions;TrackHelper::TrackHelper@plt",602177257,396632165,205545092
"all;athena.py;libG4UserActions;G4NeutrinoE::NeutrinoEDefinition@plt",1125277914,732967263,392310651
"all;athena.py;libG4UserActions;TrackHelper::IsRegeneratedPrimary@plt",965369323,597868822,367500501
"all;athena.py;libG4UserActions;G4UA::AthenaStackingAction::isGamma@plt",1229214542,610539295,618675247
"all;athena.py;libG4UserActions;G4UA::AthenaStackingAction::ClassifyNewTrack",30834277015,13857645665,16976631350
"all;athena.py;libG4UserActions;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare@plt",143277006,0,143277006
"all;athena.py;libG4UserActions;G4UA::AthenaStackingAction::isNeutrino@plt",955134093,589777737,365356356
"all;athena.py;libG4UserActions;TrackHelper::IsRegisteredSecondary@plt",1250046579,907518551,342528028
"all;athena.py;libG4UserActions;G4UA::AthenaStackingAction::isGamma",3703942281,1806621130,1897321151
"all;athena.py;libG4UserActions;G4EventManager::GetEventManager@plt",969663934,539890096,429773838
"all;athena.py;libG4UserActions;G4UA::AthenaStackingAction::getPrimaryParticleInformation",2067693,0,2067693
"all;athena.py;libG4UserActions;G4UA::AthenaStackingAction::isNeutron",1833418125,0,1833418125
"all;athena.py;libG4UserActions;G4AntiNeutrinoE::AntiNeutrinoEDefinition@plt",541868402,334332294,207536108
"all;athena.py;libG4UserActions;G4UA::AthenaStackingAction::isNeutrino",4472528806,2851223136,1621305670
"all;athena.py;libG4UserActions;CLHEP::RandFlat::shoot@plt",213794495,0,213794495
"all;athena.py;libG4UserActions;G4UA::AthenaStackingAction::isNeutron@plt",309416338,0,309416338
"all;athena.py;libG4UserActions;G4AntiNeutrinoTau::AntiNeutrinoTauDefinition@plt",874173054,382102778,492070276
"all;athena.py;libG4UserActions;G4UA::LooperKiller::UserSteppingAction",144608634149,84408247652,60200386497
"all;athena.py;libG4UserActions;G4Gamma::Gamma@plt",1293402227,739132224,554270003
"all;athena.py;libG4UserActions;G4NeutrinoTau::NeutrinoTauDefinition@plt",726737984,456881178,269856806
"all;athena.py;libG4UserActions;G4AntiNeutrinoMu::AntiNeutrinoMuDefinition@plt",660364370,456895964,203468406
"all;athena.py;libG4UserActions;G4NeutrinoMu::NeutrinoMuDefinition@plt",1079779058,650020160,429758898
"all;athena.py;libG4UserActions;TrackHelper::IsPrimary@plt",1326780277,747539223,579241054
"all;athena.py;libG4UserActions;non-virtual thunk to G4UA::G4TrackCounter::PreUserTrackingAction(G4Track const*)",7221818685,5189240549,2032578136
"all;athena.py;libG4UserActions;G4UA::G4TrackCounter::PreUserTrackingAction",13122805864,8358247393,4764558471
"all;athena.py;libDetDescrConditions",,,
"all;athena.py;libDetDescrConditions;DetCondKeyTrans::DetCondKeyTrans",2021648,2021648,0
